NCT_ID,Drug_Clean,Disease,is_cytotoxic,disease_is_oncology,safety_cytotoxic_cap,cap_reason
NCT01870024,clonazepam,Status Epilepticus; Epilepsy,0,0,0,
NCT02181543,clonidine,Is an Only Child,0,0,0,
NCT02324413,clonidine,Negative Behaviour Change,0,0,0,
NCT01758614,clopidogrel,Carotid Artery Occlusion; Middle Cerebral Artery Occlusion; Stroke,0,0,0,
NCT01993823,clotrimazole,otomycosis,0,0,0,
NCT01843530,cortisone acetate,ACE inhibitor-induced angioedema,0,0,0,
NCT01721876,cytarabine,"Leukemia, Myeloid, Acute",1,1,1,cytotoxic_managed_toxicity
NCT01721772,dacarbazine,Metastatic Melanoma,1,1,1,cytotoxic_managed_toxicity
NCT01763164,dacarbazine,positive Melanoma,1,1,1,cytotoxic_managed_toxicity
NCT01741545,daclatasvir,hepatitis C virus infection,0,0,0,
NCT01922011,daptomycin,Acute Hematogenous Osteomyelitis,0,0,0,
NCT01603407,deflazacort,Duchenne Muscular Dystrophy,0,0,0,
NCT01811732,delafloxacin,Skin and Subcutaneous Tissue Bacterial Infections,0,0,0,
NCT01916967,desloratadine,urticaria,0,0,0,
NCT02073734,dexamethasone,Pelvic Organ Prolapse; PONV,0,0,0,
NCT02023164,diphenhydramine,Acute Urticaria,0,0,0,
NCT01855919,duloxetine,Back Pain Lower Back Chronic,0,0,0,
NCT01914666,duloxetine,Back Pain Lower Back Chronic,0,0,0,
NCT01931475,duloxetine,Osteoarthritis,0,0,0,
NCT02004522,duvelisib,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,0,1,0,
NCT01483144,eflornithine,Familial adenomatous polyposis,0,0,0,
NCT01947855,empagliflozin,Type 2 Diabetes Mellitus,0,0,0,
NCT02003924,enzalutamide,Prostate Cancer,0,1,0,
NCT01861015,epinephrine,Uterine Myomas,0,0,0,
NCT01857856,eplerenone,Phospholamban R14del Mutation-related Cardiomyopathy,0,0,0,
NCT01844856,eravacycline,complicated intra-abdominal infection,0,0,0,
NCT01986881,ertugliflozin,Type 2 Diabetes Mellitus,0,0,0,
NCT02153567,escitalopram,Dyspepsia; Anxiety; Depression,0,0,0,
NCT01873079,esomeprazole,Bleeding; ERCP,0,0,0,
NCT01942668,estradiol,Menopause,0,0,0,
NCT01763827,ezetimibe,Hyperlipidemia,0,0,0,
NCT01763905,ezetimibe,Hyperlipidemia,0,0,0,
NCT01849068,ezetimibe,Metabolic Syndrome X,0,0,0,
NCT02004899,fentanyl,"Anesthetic, Sedative or Analgesic Complications in Labor or Delivery",0,0,0,
NCT01503515,fluconazole,Fungal Infection; Hematopoietic and Lymphoid Cell Neoplasm,0,1,0,
NCT01806623,fluconazole,Vulvovaginal Candidiasis,0,0,0,
NCT01808612,fluoxetine,Major Depressive Disorder,0,0,0,
NCT01808651,fluoxetine,Major Depressive Disorder,0,0,0,
NCT01622569,fluticasone propionate,nasal polyps,0,0,0,
NCT01623310,fluticasone propionate,chronic rhinosinusitis with nasal polyps,0,0,0,
NCT01623323,fluticasone propionate,chronic rhinosinusitis with nasal polyps,0,0,0,
NCT01624662,fluticasone propionate,nasal polyps,0,0,0,
NCT03359057,folic acid,contraception,0,0,0,
NCT01942135,fulvestrant,Metastatic Breast Cancer,0,1,0,
NCT01888497,gabapentin,Healthy,0,0,0,
NCT01774721,gefitinib,NSCLC,0,1,0,
NCT01850303,gemcitabine,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01769378,glimepiride,Type 2 Diabetes,0,0,0,
NCT03088670,gosogliptin,"Diabetes Mellitus, Type 2",0,0,0,
NCT01811459,haloperidol,Delirium,0,0,0,
NCT01862302,haloperidol,Postoperative Confusion,0,0,0,
NCT02714543,hydrocortisone,Oral SubMucous Fibrosis,0,0,0,
NCT01949805,hydroxyurea,Polycythemia Vera,0,0,0,
NCT01722487,ibrutinib,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,0,1,0,
NCT01724346,ibrutinib,Chronic Lymphocytic Leukemia,0,1,0,
NCT01776840,ibrutinib,Cell Lymphoma,0,1,0,
NCT01855750,ibrutinib,Cell Lymphoma,0,1,0,
NCT01973387,ibrutinib,Refractory Chronic Leukemia,0,1,0,
NCT01755728,ibuprofen,PDA,0,0,0,
NCT01861535,imiquimod,cervical intraepithelial neoplasia,0,0,0,
NCT02120898,imiquimod,actinic keratosis,0,0,0,
NCT01778062,indacaterol,COPD,0,0,0,
NCT01839084,isoflurane,Renal Function After Partial Nephrectomy,0,0,0,
NCT01705145,ivacaftor,cystic fibrosis,0,0,0,
NCT01707290,ivacaftor,cystic fibrosis,0,0,0,
NCT01807923,ivacaftor,cystic fibrosis,0,0,0,
NCT01807949,ivacaftor,cystic fibrosis,0,0,0,
NCT01897233,ivacaftor,cystic fibrosis,0,0,0,
NCT01931839,ivacaftor,cystic fibrosis,0,0,0,
NCT01946412,ivacaftor,cystic fibrosis,0,0,0,
NCT06310850,ketamine,Epidural Catheterization; Thoracic; Procedural Pain,0,0,0,
NCT01832038,lacosamide,epilepsy,0,0,0,
NCT01921205,lacosamide,epilepsy,0,0,0,
NCT01939561,lamotrigine,Dystrophia Myotonica Type 1; Myotonia Congenita; Paramyotonia Congenita; Hyperkalemic Periodic Paralysis; Potassium-Aggravated Myotonia,0,0,0,
NCT01865110,lenalidomide,Mantle Cell Lymphoma,0,1,0,
NCT01938001,lenalidomide,Follicular Lymphoma,0,1,0,
NCT01761266,lenvatinib,Hepatocellular Carcinoma,0,1,0,
NCT01808131,lesinurad,gout,0,0,0,
NCT01740427,letrozole,Advanced Breast Cancer,0,1,0,
NCT02304107,letrozole,Infertility,0,0,0,
NCT01392768,levetiracetam,Epilepsy; Partial Seizures,0,0,0,
NCT01954121,levetiracetam,Epilepsy; Partial Seizures,0,0,0,
NCT01944098,lidocaine,Postoperative Pain,0,0,0,
NCT01734785,linagliptin,Type 2 Diabetes,0,0,0,
NCT02376075,linagliptin,Arterial Hypertension; Albuminuria,0,0,0,
NCT01967225,linezolid,skin infection,0,0,0,
NCT01827293,lorazepam,Peripheral Vertigo.,0,0,0,
NCT01805453,losartan,Newly-diagnosed Glioblastoma,0,1,0,
NCT01475643,loteprednol etabonate,cataract,0,0,0,
NCT01779271,loxoprofen,Fever,0,0,0,
NCT01993875,lubiprostone,chronic idiopathic constipation,0,0,0,
NCT02042183,lubiprostone,functional constipation,0,0,0,
NCT01841762,macitentan,Pulmonary Arterial Hypertension,0,0,0,
NCT01916252,melphalan,Multiple Myeloma,1,1,1,cytotoxic_managed_toxicity
NCT02078063,mepivacaine,Insertion of Intrauterine Contraception,0,0,0,
NCT01677923,metformin,Obesity,0,0,0,
NCT01697566,metformin,Endometrial Cancer,0,1,0,
NCT01779362,metformin,Prediabetes; Type 2 Diabetes,0,0,0,
NCT01779375,metformin,Prediabetes; Type 2 Diabetes,0,0,0,
NCT01787396,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT01808690,metformin,Type 1 Diabetes,0,0,0,
NCT01825798,metformin,Overweight; Autism Spectrum Disorder,0,0,0,
NCT02033889,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT02514629,metformin,Hypogonadism; Obesity,0,0,0,
NCT02773927,metformin,Metabolic Syndrome,0,0,0,
NCT02778776,metformin,Metabolic Syndrome,0,0,0,
NCT01958476,methadone,neonatal abstinence syndrome,0,0,0,
NCT01594333,methotrexate,Cardiovascular Disease,1,0,1,cytotoxic_managed_toxicity
NCT01829295,methotrexate,Uveitis,1,0,1,cytotoxic_managed_toxicity
NCT01884623,methotrexate,Neck Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02902861,methotrexate,Psoriasis Vulgaris,1,0,1,cytotoxic_managed_toxicity
NCT01579539,methylprednisolone,Thyroid-associated Ophthalmopathy; Dry Eye Syndrome,0,0,0,
NCT01644643,metronidazole,Complicated Urinary Tract Infection; Complicated Intra-abdominal Infection,0,0,0,
NCT02328144,metronidazole,Hemorrhoids,0,0,0,
NCT01972841,mirabegron,Urinary Bladder Overactive; Urinary Bladder Diseases\Urologic Diseases; Overactive Bladder; Urgency Incontinence,0,0,0,
NCT02476175,mirabegron,Overactive Bladder; Urinary Incontinence,0,0,0,
NCT01801410,misoprostol,Pre-eclampsia; Fetus or Newborn; Effects of Induction of Labor,0,0,0,
NCT02061657,misoprostol,uterine fibroids,0,0,0,
NCT01969838,momelotinib,Primary Myelofibrosis; Post-Polycythemia Vera Myelofibrosis; Post-Essential Thrombocythemia Myelofibrosis,0,0,0,
NCT01968733,moxifloxacin,Community-acquired Bacterial Pneumonia,0,0,0,
NCT02494505,mycophenolate mofetil,Chronic Inflammatory Demyelinating Polyradiculopathy,0,0,0,
NCT01856712,naltrexone,Alcohol Dependence,0,0,0,
NCT05170061,nebivolol,Hypertension,0,0,0,
NCT01743989,nilotinib,Philadelphia Chromosome Positive (PH+) Chronic Myelogenous Leukemia in Chronic Phase (CML-CP),0,1,0,
NCT01979952,nintedanib,Idiopathic Pulmonary Fibrosis,0,0,0,
NCT01610245,nitazoxanide,Influenza,0,0,0,
NCT01924533,olaparib,Advanced Gastric Cancer,0,1,0,
NCT01755156,omarigliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01814748,omarigliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01841697,omarigliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01661101,omeprazole,Myocardial Injury After Noncardiac Surgery (MINS),0,0,0,
NCT01855256,oxybutynin,hyperhidrosis,0,0,0,
NCT02538302,oxybutynin,nocturnal enuresis,0,0,0,
NCT02047734,ozanimod,Multiple Sclerosis,0,0,0,
NCT01763671,paclitaxel,Advanced Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01822314,paclitaxel,Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01839773,paclitaxel,Gastric Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01901146,paclitaxel,Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01940497,paclitaxel,Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01966003,paclitaxel,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02019277,paclitaxel,Metastatic Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02835586,paclitaxel,Critical Ischemia,1,0,1,cytotoxic_managed_toxicity
NCT01776424,pantoprazole,Prevention & Control,0,0,0,
NCT01790659,paromomycin,cutaneous Leishmaniasis,0,0,0,
NCT02222376,pirfenidone,diabetic foot ulcer,0,0,0,
NCT01800045,pitolisant,narcolepsy,0,0,0,
NCT01767714,plerixafor,Non-Hodgkin's Lymphoma,0,1,0,
NCT01734928,pomalidomide,Multiple Myeloma,0,1,0,
NCT01560780,prasugrel,Coronary Artery Bypass,0,0,0,
NCT01641510,prasugrel,Acute Coronary Syndromes,0,0,0,
NCT01853072,prednisolone acetate,Non-Proliferative Diabetic Retinopathy; Cataract,0,0,0,
NCT01872611,prednisolone acetate,Non-Proliferative Diabetic Retinopathy; Cataract,0,0,0,
NCT01924286,prednisone,Immune Reconstitution Inflammatory Syndrome; HIV; Tuberculosis,0,0,0,
NCT01739933,propofol,delirium,0,0,0,
NCT01856998,propofol,General Anesthesia; Elective Surgery,0,0,0,
NCT01864915,prucalopride,Bowel Cleansing; Colon Capsule Completion Times,0,0,0,
NCT02135107,rabeprazole,PPI Resistant Gastroesophageal Reflux Disease,0,0,0,
NCT01754259,ranolazine,"Diabetes, Type I; Diabetes, Type II; Angina; Coronary Artery Disease",0,0,0,
NCT01998165,remifentanil,Anesthesia,0,0,0,
NCT01754974,ribavirin,hepatitis C virus infection,0,0,0,
NCT01833533,ribavirin,hepatitis C virus infection,0,0,0,
NCT01854528,ribavirin,Treatment of Chronic Hepatitis C Infection,0,0,0,
NCT01854697,ribavirin,hepatitis C virus infection,0,0,0,
NCT01958021,ribociclib,Advanced Breast Cancer,0,1,0,
NCT01709084,rilpivirine,HIV-1 infection,0,0,0,
NCT01910402,ritonavir,"Infection, Human Immunodeficiency Virus; HIV Infections",0,0,0,
NCT01431456,rivaroxaban,Venous Thromboembolism,0,0,0,
NCT01877915,rivaroxaban,Heart Failure; Coronary Artery Disease,0,0,0,
NCT02926170,rivaroxaban,Patients With Antiphospholipid Syndrome,0,0,0,
NCT01973998,roflumilast,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01887600,roxadustat,anemia of chronic kidney disease,0,0,0,
NCT01999309,simvastatin,Schizophrenia; Schizoaffective Disorder; Schizophreniform Disorder; Psychosis NOS,0,0,0,
NCT02030041,simvastatin,Dyslipidemias,0,0,0,
NCT01652729,sitagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01937598,sitagliptin,Type 2 Diabetes,0,0,0,
NCT02043054,sitagliptin,Type 2 DIAbetes,0,0,0,
NCT01783678,sofosbuvir,hepatitis C virus infection,0,0,0,
NCT01910636,sofosbuvir,hepatitis C virus infection,0,0,0,
NCT02021643,sofosbuvir,hepatitis C virus infection,0,0,0,
NCT01848639,spironolactone,end-stage kidney disease,0,0,0,
NCT01853553,spironolactone,autosomal dominant polycystic kidney disease,0,0,0,
NCT01994889,tafamidis,transthyretin amyloid cardiomyopathy,0,0,0,
NCT01914432,telmisartan,Hyperlipidemia; Hypertension,0,0,0,
NCT01961336,testosterone,infertility,0,0,0,
NCT01805596,ticagrelor,Coronary Artery Disease; Endothelial Function,0,0,0,
NCT01813435,ticagrelor,Coronary Artery Disease (CAD),0,0,0,
NCT01961856,ticagrelor,Platelet Reactivity,0,0,0,
NCT02163954,ticagrelor,Chronic Kidney Disease,0,0,0,
NCT01882439,tofacitinib,Psoriatic Arthritis,0,0,0,
NCT01846611,trabectedin,Tube Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01721031,tramadol,Indwelling Urinary Catheter; Male Patients; General Anesthesia,0,0,0,
NCT01682083,trametinib,positive Melanoma,0,1,0,
NCT01658124,tranexamic acid,Gastrointestinal Bleeding,0,0,0,
NCT01881568,tranexamic acid,Blood Loss,0,0,0,
NCT02150720,tranexamic acid,Hip Fracture; Blood Loss,0,0,0,
NCT02249767,tretinoin,acne,0,0,0,
NCT02329600,triamcinolone acetonide,oral lichen planus,0,0,0,
NCT02005822,valganciclovir,Congenital Cytomegalovirus Infection; Sensorineural Hearing Loss,0,0,0,
NCT01983683,vancomycin,Clostridium Difficile Infection,0,0,0,
NCT01756885,varenicline,Smoking Among Cancer,0,1,0,
NCT01689519,vemurafenib,Metastatic Melanoma,0,1,0,
NCT01844115,vilazodone,generalized anxiety disorder,0,0,0,
NCT01878292,vilazodone,Major Depressive Disorder,0,0,0,
NCT01871558,vildagliptin,Type 2 Diabetes Mellitus (T2DM),0,0,0,
NCT01802333,vorinostat,Acute Myeloid Leukemia,0,1,0,
NCT01911780,amlodipine,Hypertension,0,0,0,
NCT01929031,caffeine,"Pain, Postoperative; Tooth Diseases",0,0,0,
NCT01895777,dabigatran etexilate,Venous Thromboembolism,0,0,0,
NCT01762761,eltrombopag,purpura,0,0,0,
NCT02949193,evogliptin,Diabetes,0,0,0,
NCT02008344,favipiravir,influenza,0,0,0,
NCT01986361,flurbiprofen,acute pharyngitis,0,0,0,
NCT01963208,ganaxolone,drug-resistant focal epilepsy,0,0,0,
NCT01975246,hydrochlorothiazide,Hypertension,0,0,0,
NCT01808144,lesinurad,gout,0,0,0,
NCT01814553,loperamide,"Carcinoma, Non-Small-Cell Lung",0,1,0,
NCT02147548,lorazepam,Healthy Volunteers,0,0,0,
NCT01700959,melatonin,Cancer Malignancies,0,1,0,
NCT01871415,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT01871649,methotrexate,Psoriatic Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT01995201,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT01974024,methylprednisolone,Dexamethasone-induced Hiccup in Chemotherapy,0,0,0,
NCT02135510,metoclopramide,solid tumor,0,1,0,
NCT02468830,mirabegron,Overactive Bladder; Urinary Incontinence,0,0,0,
NCT02086994,misoprostol,Pre-eclampsia,0,0,0,
NCT01808573,neratinib,Metastatic Breast Cancer,0,1,0,
NCT01531114,prasugrel,Diabetes Mellitus,0,0,0,
NCT01729871,rivaroxaban,Atrial Fibrillation,0,0,0,
NCT01455870,sitagliptin,Type 2 Diabetes,0,0,0,
NCT01930188,sitagliptin,Type 2 Diabetes,0,0,0,
NCT01767519,solifenacin,overactive bladder,0,0,0,
NCT01945775,talazoparib,Metastatic Breast Cancer,0,1,0,
NCT01573442,testosterone,breast cancer,0,1,0,
NCT01964352,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01969721,tiotropium,COPD,0,0,0,
NCT02006732,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01909453,vemurafenib,Mutant Melanoma,0,1,0,
NCT01352715,abacavir,HIV-1 infection,0,0,0,
NCT01517802,abiraterone acetate,Metastatic Castration-resistant Prostate Cancer; Metastatic Breast Cancer,0,1,0,
NCT01695135,abiraterone acetate,Prostate Cancer,0,1,0,
NCT01605136,afamelanotide,erythropoietic protoporphyria,0,0,0,
NCT01345682,afatinib,Cell Cancer,0,1,0,
NCT01488071,agomelatine,Major Depression,0,0,0,
NCT03238131,albendazole,onchocerciasis,0,0,0,
NCT01724528,allopurinol,Tumor Lysis Syndrome,0,1,0,
NCT01987570,allopurinol,ankle sprain,0,0,0,
NCT01521962,alogliptin,Diabetes Mellitus,0,0,0,
NCT01395199,amlodipine,Thalassemia; Iron Overload,0,0,0,
NCT01663233,amlodipine,Essential Hypertension,0,0,0,
NCT01690299,apremilast,psoriasis,0,0,0,
NCT00764478,asenapine,bipolar disorder,0,0,0,
NCT01617187,asenapine,Schizophrenia,0,0,0,
NCT01617200,asenapine,Schizophrenia,0,0,0,
NCT01573351,asunaprevir,hepatitis C virus infection,0,0,0,
NCT01718145,asunaprevir,hepatitis C virus infection,0,0,0,
NCT01557400,ataluren,Duchenne Muscular Dystrophy; Becker Muscular Dystrophy; Dystrophinopathy,0,0,0,
NCT01543555,atorvastatin,Myocardial Infarction; Peripheral Vascular Disease; Aortic Aneurism,0,0,0,
NCT01820767,atorvastatin,Chronic Kidney Disease,0,0,0,
NCT02355704,atorvastatin,Renal Insufficiency,0,0,0,
NCT01727193,azathioprine,Myasthenia Gravis,0,0,0,
NCT01738282,baclofen,alcohol dependence,0,0,0,
NCT01710358,baricitinib,Rheumatoid Arthritis,0,0,0,
NCT01711359,baricitinib,Rheumatoid Arthritis,0,0,0,
NCT01721057,baricitinib,Rheumatoid Arthritis,0,0,0,
NCT01724021,bendamustine,Cell Lymphoma,1,1,1,cytotoxic_managed_toxicity
NCT01583218,betrixaban,venous thromboembolism,0,0,0,
NCT01655095,bisacodyl,Quality of Bowel Preparation for the Colon Capsule; Colon Capsule Completion Rates; Colon Capsule Polyp Detection,0,0,0,
NCT01516424,blonanserin,Schizophrenia,0,0,0,
NCT01544920,boceprevir,hepatitis C virus infection,0,0,0,
NCT01585584,boceprevir,hepatitis C virus infection,0,0,0,
NCT01668797,brexpiprazole,schizophrenia,0,0,0,
NCT01727726,brexpiprazole,Major Depressive Disorder,0,0,0,
NCT01653262,brivaracetam,epilepsy,0,0,0,
NCT01728077,brivaracetam,epilepsy,0,0,0,
NCT01939314,bupivacaine,Headache,0,0,0,
NCT01633944,buprenorphine,Low back pain,0,0,0,
NCT01675167,buprenorphine,Low back pain,0,0,0,
NCT01535859,cabergoline,Prevention of Ovarian Hyperstimulation Syndrome,0,0,0,
NCT01718873,capecitabine,Metastatic Colorectal Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01804790,capecitabine,Advanced Rectal Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01715805,cariprazine,Major Depressive Disorder,0,0,0,
NCT01499277,ceftaroline fosamil,Complicated Skin and Soft Tissue Infection,0,0,0,
NCT01543685,celecoxib,Other Acute Postoperative Pain,0,0,0,
NCT01378286,chloroquine,Malaria,0,0,0,
NCT01443130,chloroquine,Malaria,0,0,0,
NCT01640574,chloroquine,Vivax Malaria,0,0,0,
NCT01559012,clonidine,hyperemesis gravidarum,0,0,0,
NCT01543932,clopidogrel,Coronary Artery Disease,0,0,0,
NCT01626534,clopidogrel,Acute Coronary Syndrome,0,0,0,
NCT01790997,clopidogrel,Acute Ischemic Stroke,0,0,0,
NCT03021343,colchicine,arrhythmia,0,0,0,
NCT01639001,crizotinib,Lung Cancer,0,1,0,
NCT01492426,daclatasvir,hepatitis C virus infection,0,0,0,
NCT01616524,daclatasvir,hepatitis C virus infection,0,0,0,
NCT01606007,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT01619059,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT01646320,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT01265550,desipramine,gastroesophageal reflux disease,0,0,0,
NCT01568866,dexamethasone,Multiple Myeloma,0,1,0,
NCT01734044,dexamethasone,Purpura; Idiopathic Thrombocytopenic Purpura,0,0,0,
NCT02351622,dexamethasone,Immune Thrombocytopenia,0,0,0,
NCT01510912,diclofenac,Osteoarthritis,0,0,0,
NCT01532882,diosmin,chronic venous disease,0,0,0,
NCT01499199,dolutegravir,infection,0,0,0,
NCT01621191,duloxetine,Fibromyalgia,0,0,0,
NCT01516060,efavirenz,HIV infection,0,0,0,
NCT01520909,eltrombopag,immune thrombocytopenia,0,0,0,
NCT01621204,eltrombopag,immune thrombocytopenia,0,0,0,
NCT01553591,eluxadoline,irritable bowel syndrome,0,0,0,
NCT01553747,eluxadoline,irritable bowel syndrome,0,0,0,
NCT01586442,eplerenone,Type 2 Diabetes,0,0,0,
NCT01631227,eprosartan,Essential Hypertension,0,0,0,
NCT01644188,ezetimibe,Hypercholesterolemia,0,0,0,
NCT01644474,ezetimibe,Hypercholesterolemia,0,0,0,
NCT01730053,ezetimibe,Hypercholesterolemia,0,0,0,
NCT01281007,famciclovir,genital herpes,0,0,0,
NCT01327144,famciclovir,Herpes Zoster,0,0,0,
NCT01497262,fingolimod,Multiple Sclerosis,0,0,0,
NCT01625182,fingolimod,chronic inflammatory demyelinating polyradiculoneuropathy,0,0,0,
NCT01691885,fluticasone furoate,chronic obstructive pulmonary disease,0,0,0,
NCT01622231,fluticasone furoate,rhinitis,0,0,0,
NCT01630135,fluticasone furoate,perennial allergic rhinitis,0,0,0,
NCT01817790,fluticasone propionate,allergic rhinitis,0,0,0,
NCT01857583,fondaparinux,venous thromboembolism,0,0,0,
NCT01610284,fulvestrant,Metastatic Breast Cancer,0,1,0,
NCT01459809,glimepiride,Type 2 Diabetes,0,0,0,
NCT01544179,gefitinib,Non-Small Cell Lung Cancer,0,1,0,
NCT01526135,gemcitabine,Pancreatic Adenocarcinoma (Ductal Adenocarcinoma),1,1,1,cytotoxic_managed_toxicity
NCT01631136,gemcitabine,Maintenance Therapies in Advanced Non Small Cell Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01746979,gemcitabine,Metastatic or Locally Advanced Unresectable Pancreatic Adenocarcinoma,1,1,1,cytotoxic_managed_toxicity
NCT01585792,glimepiride,Diabetic Patients,0,0,0,
NCT01644500,glimepiride,Type 2 Diabetes Mellitus,0,0,0,
NCT01731431,glyburide,Diabetes,0,0,0,
NCT01536392,granisetron,Vaginal Cancer,0,1,0,
NCT01750541,haloperidol,Psychomotor Agitation,0,0,0,
NCT01538875,hydralazine,preeclampsia,0,0,0,
NCT01611090,ibrutinib,Chronic Lymphocytic Leukemia,0,1,0,
NCT01646021,ibrutinib,Cell Lymphoma,0,1,0,
NCT01562717,ibuprofen,Pain,0,0,0,
NCT01563289,ibuprofen,Pain,0,0,0,
NCT01567072,ibuprofen,Forearm Fracture,0,0,0,
NCT01630278,ibuprofen,Patent Ductus Arteriosus,0,0,0,
NCT02441530,ibuprofen,Primary Dysmenorrhoea,0,0,0,
NCT01539512,idelalisib,Previously Treated Chronic Lymphocytic Leukemia,0,1,0,
NCT01569295,idelalisib,Previously Treated Chronic Lymphocytic Leukemia,0,1,0,
NCT01614457,ivacaftor,cystic fibrosis,0,0,0,
NCT01614470,ivacaftor,cystic fibrosis,0,0,0,
NCT01553318,ketotifen,fibromyalgia,0,0,0,
NCT01465997,lacosamide,epilepsy,0,0,0,
NCT01580202,lamivudine,chronic hepatitis B virus infection,0,0,0,
NCT01602510,lamotrigine,Bipolar Disorder,0,0,0,
NCT01456247,lansoprazole,Gastric Ulcers; Duodenal Ulcers,0,0,0,
NCT01650701,lenalidomide,Follicular Lymphoma,0,1,0,
NCT01510158,lesinurad,gout,0,0,0,
NCT01510769,lesinurad,gout,0,0,0,
NCT01563081,levocetirizine,rhinitis,0,0,0,
NCT01640535,levocetirizine,perennial allergic rhinitis,0,0,0,
NCT01401647,lidocaine,cardiac arrest,0,0,0,
NCT01694134,lidocaine,Low back pain,0,0,0,
NCT01708330,lidocaine,Nonviable pregnancy,0,0,0,
NCT01636206,lifitegrast,dry eye syndrome,0,0,0,
NCT01743729,lifitegrast,dry eye syndrome,0,0,0,
NCT01835678,linagliptin,Type 2 Diabetes,0,0,0,
NCT01901003,lorazepam,Perioperative Anxiety,0,0,0,
NCT01674530,lubiprostone,chronic idiopathic constipation,0,0,0,
NCT01566474,melatonin,Barrett's Esophagus,0,0,0,
NCT01705639,melatonin,Diabetes; Glucose Tolerance,0,0,0,
