molregno,gene
1379068,GRIN2C
1379068,GRIN3A
1379628,BCL2L1
1379628,BCL2L2
1379628,MCL1
1379628,BCL2A1
1379628,BCL2L10
277493,CA2
277493,CA1
1376102,HTR1A
2039417,SELE
2039417,SELL
1592325,SLC5A2
1626751,PARP2
1626749,PARP1
1377237,ITGB7
434834,HDAC2
434834,HDAC3
434834,HDAC11
434834,HDAC8
508147,BCL2L1
508147,BCL2L2
1377991,CASP1
1377991,CASP9
1926760,CHEK2
2335134,FGF2
2335134,FGF1
2335134,VEGFA
1121857,TNFSF13
1380112,TNFRSF10B
433425,ITGB5
1377929,PLA2G10
1377929,PLA2G5
190484,folA
5028,CRBN
5028,DDB1
5028,CUL4A
5028,RBX1
63649,CRBN
63649,DDB1
63649,CUL4A
63649,RBX1
63100,CRBN
63100,DDB1
63100,CUL4A
63100,RBX1
1380347,FGFR2
1380646,GFRA1
67050,PTGS2
1352913,PDE3A
1352913,PDE3B
992582,GABRA1
992582,GABRB2
992582,GABRG2
992582,GABRB3
992582,GABRA4
992582,GABRG3
992582,GABRQ
992582,GABRA3
992582,GABRP
992582,GABRD
992582,GABRG1
992582,GABRB1
992582,GABRE
992582,GABRA2
992582,GABRA5
992582,GABRA6
59311,FGF1
93440,ALOX5
496771,P
21698,NISCH
23430,MMP9
490151,MGAM
490151,GAA
490151,SI
490151,MGAM2
88246,DRD1
317909,PTGS2
317909,PTGS1
14263,SLC6A2
115967,AGTR1
936464,HTR1A
115554,PDK2
115554,PDK3
115554,PDK4
115554,PDK1
1377015,GABRA1
1377015,GABRB2
1377015,GABRG2
1377015,GABRB3
1377015,GABRA4
1377015,GABRG3
1377015,GABRQ
1377015,GABRA3
1377015,GABRP
1377015,GABRD
1377015,GABRG1
1377015,GABRB1
1377015,GABRE
1377015,GABRA2
1377015,GABRA5
1377015,GABRA6
26851,TBXA2R
374007,TYMS
283293,DPYD
1378142,GHSR
680641,PTGS2
249301,POLA1
249301,POLD4
249301,POLD3
249301,POLD1
249301,POLD2
249301,POLE
249301,POLA2
249301,PRIM1
249301,PRIM2
249301,POLE2
249301,POLE3
116848,AGTR1
111798,TBXA2R
378692,ESR2
378692,ESR1
519284,UL97
367160,DRD2
624225,PARP1
1379583,TOP2A
1379583,TOP2B
1382102,BMP10
1380849,IL13RA2
1382061,ITGB1
1382061,ITGAV
1382061,ITGB3
1382061,ITGB5
1382061,ITGB6
1382061,ITGB8
1382063,ITGAV
1382063,ITGB6
1382064,VWF
1382074,NCAM1
1382077,MUC1
1382107,LOXL2
1380143,TNFSF13B
1380177,TNF
1380579,VEGFA
1380579,VEGFB
1380579,PGF
1380579,VEGFC
1540521,ERBB2
1380620,MS4A1
1763549,CD274
1592358,APP
1626787,ACVR2B
2039328,VEGFA
1540520,IL12B
1540520,IL23A
2039297,FGF23
1380947,IL12B
1380947,IL23A
1380834,ANGPT1
1380834,ANGPT2
1121864,SOST
1121871,EPCAM
1121882,TNFRSF12A
1121884,MUC5AC
2096395,ERBB2
2096395,TOP2A
1380156,CD19
1380311,VIM
1380532,CD4
1380607,MUC1
2096408,DPP4
2096424,CD274
2096425,MMP9
2096371,CALCA
2096371,CALCB
2096380,CALCRL
2096444,F9
2096444,F10
2096358,IL6R
2096358,IL6ST
1381000,TYRP1
1380944,ANGPT2
1380524,RHD
1121950,IGF1R
1121854,KDR
1121855,MSLN
193817,GRIA4
193817,GRIA3
193817,GRIA2
193817,GRIA1
1121856,IL13
1121859,LTA
1121859,LTB
1121859,TNFSF14
1121868,MUC1
1121869,MUC1
1121870,CCL2
1121872,IGF1R
1121874,TNFRSF10B
1121875,APP
1121876,CD40
1121877,IGF1R
1121879,TNFRSF10B
1121883,IL9
2832008,ITGB3
2832008,ITGAV
1121888,IL22
1121889,HGF
1121893,TGFB1
1121893,TGFB2
1121893,TGFB3
1121899,GPNMB
1121900,CD4
1121901,FLT1
1121908,NCAM1
1121903,ITGB3
1121903,ITGAV
1121903,ITGB5
1121911,CD74
1121915,CSF2
1121916,TPBG
1121920,PDGFRA
1121921,IL6
1121923,EPCAM
1121925,TNF
1121927,LTA
1121928,TNF
1121929,APP
1121935,IGF1R
1121936,RHD
1121938,CD200
1121944,INHBA
1121947,ITGB3
1121947,ITGA2B
1121948,TNC
1121954,CD4
1121956,TNFRSF9
1121957,ITGA2
1121959,MS4A1
1380154,IGHE
1380284,EPCAM
1380295,ERBB2
1380295,CD3E
1380304,EGFR
1380317,MSTN
1380385,IL4
1380410,CD40
1380433,AOC3
1380453,CD4
1380514,TPBG
1380636,IL2RA
1380667,ICAM1
1380697,TGFB1
1380725,IFNG
1380741,CD4
1380755,CD4
1380767,CEACAM5
1380841,SELL
1380855,IL6
1380857,IL6
1380878,TNFRSF8
1380887,TNFRSF10A
1380926,EPCAM
1380945,RTN4
1380986,TNFSF4
1381005,TNF
1381008,CD2
1381013,CD40LG
1381051,CD5
1381361,ITGB2
1381369,CCL11
1381417,FCER2
1381490,ITGB2
1381490,ITGAM
1381490,ITGAL
1121891,CD3E
1121891,CD3G
1121891,CD3D
1381703,EPCAM
1381707,CD33
1381711,FCGR1A
1381711,ERBB2
1381726,CD19
1381740,APP
1381748,CD19
1381761,ENG
1381772,ITGB2
1381770,CD14
1381774,CD19
1381783,CCR5
1381792,CD22
1381795,IGF1
1381795,IGF2
1381797,IGF1R
1381804,MUC1
1381807,IL2RA
1381817,CCN2
1381819,CXCL10
1381821,DKK1
1381824,DLL4
1381827,EGFL7
1381830,EGFR
1381831,EGFR
1381831,FCGR1A
1381829,EGFR
1540531,CD248
1926920,ERBB3
1381850,F8
1381852,FN1
1381867,CLDN18
1381873,CSF2
1381882,env
1381884,env
1381895,IGHE
1381896,IGHE
1381897,IGHE
1381898,IL1R1
1381900,IL10
1381905,IL13
1381907,IL15
1381914,CD4
1381915,CD40
1381918,CD40LG
1381921,ICAM3
1381922,ICAM1
1381925,CD6
1381927,SELP
1381938,KIR2DL2
1381938,KIR2DL3
1381938,KIR2DL1
1381940,KIR2DL1
1381940,KIR2DL2
1381940,KIR2DL3
1381951,MADCAM1
1381960,CD33
1926921,MSTN
1381968,NGF
1381970,SPP1
1381979,PCSK9
1381984,PDGFRB
1381995,FOLH1
1382002,PTHLH
1382022,TNC
1382023,TNC
1382024,TNC
1382025,TGFB1
1382027,TNF
1382029,FN1
1382031,TRAV29DV5
1382031,TRAC
1382031,TRBV7-9
1382031,TRGV3
1382048,FN1
3283651,IL6
1382056,CXCL8
2832202,CXCL8
26851,TBXAS1
1926911,NS5A
1380602,GLP1R
1380936,tcdB
2096419,PARP1
2096419,PARP3
2096419,PARP2
2039237,CDK4
2039237,CDK6
76760,MAOB
1592326,OPRM1
1377965,TPH2
1377965,TPH1
675842,NR3C1
2039345,S1PR5
2039345,S1PR2
2039345,S1PR4
2039345,S1PR3
2039345,S1PR1
2096372,APP
2096381,SNCA
2096359,CLEC4C
2283020,BACE1
1926771,LINGO1
27624,OPRM1
150722,PTGS1
83245,TSPO
176014,DRD2
176014,DRD1
254983,PTGDS
453649,UMPS
621308,XDH
418415,SOAT1
219327,ALOX12
395946,CALM1
209964,TRPV4
1631832,TRPA1
887229,NR3C2
705687,SIGMAR1
182928,PGR
11685,PTGS2
11685,PTGS1
231925,ESR2
231925,ESR1
82895,RXRA
1228462,HTR1F
1228462,HTR2B
1228462,HTR4
1228462,HTR1B
1228462,HTR3A
1228462,HTR1A
1228462,HTR1D
1228462,HTR2A
1228462,HTR2C
1228462,HTR1E
1228462,HTR7
1228462,HTR6
1228462,HTR5A
1228462,HTR3E
1228462,HTR3B
1228462,HTR3D
1228462,HTR3C
1677867,rpsB
1677867,rplD
1677867,rpsA
1677867,rpsJ
1677867,rpsK
1677867,rpsL
1677867,rpsM
1677867,rpsN
1677867,rpsO
1677867,rpsP
1677867,rpsQ
1677867,rpsR
1677867,rpsS
1677867,rpsT
1677867,rpsU
1677867,rpsC
1677867,rpsD
1677867,rpsE
1677867,rpsF
1677867,rpsG
1677867,rpsH
1677867,rpsI
1677867,rplJ
1677867,rplK
1677867,rplM
1677867,rplN
1677867,rplO
1677867,rplP
1677867,rplQ
1677867,rplR
1677867,rplS
1677867,rplA
1677867,rplT
1677867,rplU
1677867,rplV
1677867,rplW
1677867,rplX
1677867,rplY
1677867,rpmA
1677867,rpmB
1677867,rpmC
1677867,rplB
1677867,rpmD
1677867,ykgM
1677867,rpmE
1677867,rpmF
1677867,rpmG
1677867,rpmH
1677867,rpmI
1677867,ykgO
1677867,rpmJ
1677867,rplC
1677867,rplE
1677867,rplF
1677867,rplL
678116,ADRB1
678116,ADRB2
678116,ADRB3
2197674,PTGS2
2197674,PTGS1
1121342,HRH2
1378425,SCN1A
1378425,SCN5A
1378425,SCN4A
1378425,SCN7A
1378425,SCN2A
1378425,SCN9A
1378425,SCN3A
1378425,SCN11A
1378425,SCN8A
1378425,SCN10A
16521,PTGS2
16521,PTGS1
1378487,HTR1D
49226,ADRB2
11715,GABRA1
11715,GABRB2
11715,GABRG2
11715,GABRB3
11715,GABRA4
11715,GABRG3
11715,GABRQ
11715,GABRA3
11715,GABRP
11715,GABRD
11715,GABRG1
11715,GABRB1
11715,GABRE
11715,GABRA2
11715,GABRA5
11715,GABRA6
244737,PTGS2
244737,PTGS1
228897,PTGS2
228897,PTGS1
16580,SLC6A4
16599,PTGS2
16599,PTGS1
78364,PTGS2
78364,PTGS1
424824,PTGS2
1249053,MAOA
1249053,MAOB
1093573,MALT1
842060,AR
1676537,HRH1
704719,HRH1
22572,GABRA1
22572,GABRB2
22572,GABRG2
22572,GABRB3
22572,GABRA4
22572,GABRG3
22572,GABRQ
22572,GABRA3
22572,GABRP
22572,GABRD
22572,GABRG1
22572,GABRB1
22572,GABRE
22572,GABRA2
22572,GABRA5
22572,GABRA6
1379099,GABRA1
1379099,GABRB2
1379099,GABRG2
1379099,GABRB3
1379099,GABRA4
1379099,GABRG3
1379099,GABRQ
1379099,GABRA3
1379099,GABRP
1379099,GABRD
1379099,GABRG1
1379099,GABRB1
1379099,GABRE
1379099,GABRA2
1379099,GABRA5
1379099,GABRA6
265957,ADRA1A
265957,ADRA2A
265957,ADRA2C
265957,ADRA1D
265957,ADRA1B
265957,ADRA2B
705834,MAOA
705834,MAOB
1249055,ADH1A
1249055,ADH4
1249055,ADH1B
1249055,ADH1C
1249055,ADH7
1249055,ADH5
1249055,ADH6
705835,SLC6A4
705835,SLC6A3
705835,SLC6A2
757917,CPT1B
1249056,MAOA
1249056,MAOB
314827,PTGS2
314827,PTGS1
31171,SCN5A
153476,CCKBR
153476,CCKAR
18271,ADRB1
1377615,BCHE
1377503,AOC1
1377063,SLC6A3
1377063,SLC6A2
27616,DRD2
2197427,DRD2
16088,CNR1
10813,DRD2
23417,EDNRB
23417,EDNRA
1378010,EDNRB
1378010,EDNRA
93930,folP
1379523,folP
2516,folP
418491,CACNA1H
418491,CACNA2D1
418491,CACNA1C
418491,CACNA2D3
418491,CACNA1S
418491,CACNA2D2
418491,CACNA1D
418491,CACNA1A
418491,CACNA1B
418491,CACNA1G
418491,CACNA2D4
418491,CACNA1I
418491,CACNA1F
418491,CACNA1E
418491,CACNB4
418491,CACNB2
418491,CACNB1
418491,CACNB3
418491,CACNG7
418491,CACNG5
418491,CACNG2
418491,CACNG4
418491,CACNG8
418491,CACNG3
418491,CACNG6
418491,CACNG1
1379765,gyrB
1379765,gyrA
19569,HRH1
551160,CHRM3
551160,CHRM4
551160,CHRM1
551160,CHRM2
551160,CHRM5
1377797,GABRA1
1377797,GABRB2
1377797,GABRG2
1377797,GABRB3
1377797,GABRA4
1377797,GABRG3
1377797,GABRQ
1377797,GABRA3
1377797,GABRP
1377797,GABRD
1377797,GABRG1
1377797,GABRB1
1377797,GABRE
1377797,GABRA2
1377797,GABRA5
1377797,GABRA6
1377728,HRH1
2084,AKR1B1
316600,DHCR24
1377851,DRD2
478003,F2
1532522,HTR1F
1532522,HTR2B
1532522,HTR4
1532522,HTR1B
1532522,HTR3A
1532522,HTR1A
1532522,HTR1D
1532522,HTR2A
1532522,HTR2C
1532522,HTR1E
1532522,HTR7
1532522,HTR6
1532522,HTR5A
1532522,HTR3E
1532522,HTR3B
1532522,HTR3D
1532522,HTR3C
1381688,TNFRSF10B
1626784,HA
1927108,VEGFA
1380608,CD33
1381762,CSF1R
1927219,CSF1R
1540525,IFNAR1
1381992,FOLH1
1381999,FOLH1
1382059,M
2739541,KIT
1381693,CD3E
1540523,PDGFRA
1380625,EGFR
1381828,EGFR
2039248,EGFR
1626779,EGFR
1626785,ITGA4
1626785,ITGB7
1926981,FOLR1
1381848,CFD
1121912,CCR4
1382026,ANGPT1
1380932,CD22
1380670,CD22
1382070,PTPRC
1381920,PTPRC
1381890,IFNG
1380946,PDCD1
1927220,CD19
1381302,MUC16
1382011,SOST
1382012,SOST
1927108,ANGPT2
1382026,ANGPT2
1381699,EPCAM
1381221,EPCAM
2096423,IL12B
2096423,IL23A
2039295,TNFRSF9
1121858,RTN4
1380974,MUC5AC
1763548,MUC5AC
1763540,MET
2039299,CALCA
2039299,CALCB
1926980,CD38
1381908,CD38
1382083,FAP
1381754,botA
1381928,SELP
1381836,ERBB3
1626779,ERBB3
1381689,ICOSLG
1380935,AFP
1381934,TFRC
2039298,F
1382004,G
1121937,IFNA6
1121937,IFNA8
1121937,IFNA5
1121937,IFNA10
1121937,IFNA2
1121937,IFNA1
1121937,IFNA13
1121937,IFNA7
1121937,IFNA21
1121937,IFNA16
1121937,IFNA14
1121937,IFNA17
1121937,IFNA4
1381829,FCGR3A
1927111,TACSTD2
1626788,CD28
1121910,CSF2RA
1121910,CSF2RB
1381752,tcdA
1121909,CD40
1626781,CD27
1380938,CD70
1380939,CD70
1763544,CD79B
1381959,MCAM
1382046,IL18
1380321,clfA
1380323,stxB
2039200,TSLP
1382082,GPA33
1763542,IL20
1380110,TNFSF13B
1927040,ANGPTL3
1926981,TUBB4B
1926981,TUBB1
1926981,TUBA3C
1926981,TUBA4A
1926981,TUBB3
1926981,TUBA1A
1926981,TUBB4A
1926981,TUBB8
1926981,TUBB
1926981,TUBA1B
1926981,TUBA1C
1926981,TUBA3E
1926981,TUBB2A
1926981,TUBB2B
1926981,TUBB6
1926759,TXNRD1
314587,PTGS2
314587,PTGS1
8209,MTNR1A
8209,MTNR1B
1767956,CHRM2
1025553,VDR
1674424,ESR2
1674424,ESR1
389011,HTR1F
389011,HTR2B
389011,HTR4
389011,HTR1B
389011,HTR3A
389011,HTR1A
389011,HTR1D
389011,HTR2A
389011,HTR2C
389011,HTR1E
389011,HTR7
389011,HTR6
389011,HTR5A
389011,HTR3E
389011,HTR3B
389011,HTR3D
389011,HTR3C
2580,TOP2A
2580,TOP2B
1380516,PLG
26820,PTGS1
989360,PTGS2
989360,PTGS1
1381252,AVPR2
1381252,AVPR1A
1381252,AVPR1B
1078491,TXNRD1
1381072,SERPINC1
627070,DDC
374182,SLC22A12
9913,PTGS2
9913,PTGS1
952018,PTGS2
952018,PTGS1
32459,HRH3
57488,PPARG
57488,PPARA
57488,PPARD
1121294,HRH1
1015985,F12
16960,GABRA2
34949,DRD2
1383264,GNRHR
549033,ADRA1A
549033,ADRA1D
549033,ADRA1B
422175,CYP17A1
2464673,CALCR
795084,NR3C2
454298,HSD11B2
454298,HSD11B1
1763639,OXTR
517099,TPO
1380847,CD3E
1380847,CD3G
1380847,CD3D
180228,dacB
180228,ftsI
180228,mrcA
180228,mrcB
180228,dacA
180228,mrdA
180228,dacC
1503084,dacB
1503084,ftsI
1503084,mrcA
1503084,mrcB
1503084,dacA
1503084,mrdA
1503084,dacC
104846,dacB
104846,ftsI
104846,mrcA
104846,mrcB
104846,dacA
104846,mrdA
104846,dacC
1799684,dacB
1799684,ftsI
1799684,mrcA
1799684,mrcB
1799684,dacA
1799684,mrdA
1799684,dacC
36502,ADRB2
1383214,HRH1
453655,ACE
563655,PPARA
182814,HTR4
74690,ADRB2
139608,GABRA1
139608,GABRB2
139608,GABRG2
139608,GABRB3
139608,GABRA4
139608,GABRG3
139608,GABRQ
139608,GABRA3
139608,GABRP
139608,GABRD
139608,GABRG1
139608,GABRB1
139608,GABRE
139608,GABRA2
139608,GABRA5
139608,GABRA6
103542,HTR2B
103542,HTR2A
103542,HTR2C
1380451,FSHR
1378112,NR3C1
236019,AR
1383340,SLC6A4
282577,SLC6A2
117758,PTGS2
117758,PTGS1
2096440,OPRK1
2096440,OPRD1
2096440,OPRM1
866306,HRH1
26443,HRH1
394206,VKORC1
332615,OXTR
1380488,PTGS2
1380488,PTGS1
418413,HTR1A
675404,F10
65455,DRD2
150585,PTGS2
66311,CACNA1C
66311,CACNA1S
66311,CACNA1D
66311,CACNA1F
1078501,GABRA1
1078501,GABRB2
1078501,GABRG2
1078501,GABRB3
1078501,GABRA4
1078501,GABRG3
1078501,GABRQ
1078501,GABRA3
1078501,GABRP
1078501,GABRD
1078501,GABRG1
1078501,GABRB1
1078501,GABRE
1078501,GABRA2
1078501,GABRA5
1078501,GABRA6
1673728,SCN1A
1673728,SCN5A
1673728,SCN4A
1673728,SCN7A
1673728,SCN2A
1673728,SCN9A
1673728,SCN3A
1673728,SCN11A
1673728,SCN8A
1673728,SCN10A
1533212,VDR
1352913,TNNC1
1352913,TNNI3
1352913,TNNT2
23430,MMP1
23430,MMP12
23430,MMP2
23430,MMP3
23430,MMP7
1926759,RRM1
1926759,RRM2B
1926759,RRM2
1631832,TRPV4
209964,TRPA1
1378487,HTR2C
1378487,SIGMAR1
1377615,ACHE
757917,CPT2
757917,MTOR
31171,CALM1
1121342,ureB
1377503,MAOA
10813,ADRA1A
10813,ADRA1D
10813,ADRA1B
10813,HTR2A
10813,HTR2C
551160,CACNA1H
551160,CACNA2D1
551160,CACNA1C
551160,CACNA2D3
551160,CACNA1S
551160,CACNA2D2
551160,CACNA1D
551160,CACNA1A
551160,CACNA1B
551160,CACNA1G
551160,CACNA2D4
551160,CACNA1I
551160,CACNA1F
551160,CACNA1E
551160,CACNB4
551160,CACNB2
551160,CACNB1
551160,CACNB3
551160,CACNG7
551160,CACNG5
551160,CACNG2
551160,CACNG4
551160,CACNG8
551160,CACNG3
551160,CACNG6
551160,CACNG1
788435,ACHE
788435,DRD2
788435,DRD1
788435,MAOA
788435,CHRM1
33583,ACHE
33583,DRD2
33583,DRD1
33583,MAOA
33583,CHRM1
866306,SLC6A2
36502,ADRA2A
36502,ADRA2C
36502,ADRA2B
36502,ADRB1
418413,HNF4A
32459,HRH1
1380847,EPCAM
1674424,PGR
422175,AR
422175,SRD5A1
422175,SRD5A2
422175,SRD5A3
8209,HTR2C
549033,ADRB2
66311,HRH1
389011,DRD2
389011,DRD3
182814,DRD2
103542,DRD4
103542,HTR3A
103542,HTR3E
103542,HTR3B
103542,HTR3D
103542,HTR3C
675404,F2
236019,NR3C1
236019,PGR
18271,ADRB2
1763543,PTH1R
2039319,BTK
1926917,PIK3CA
1377908,gyrB
1377908,gyrA
1626757,SLC18A2
2197802,IDH2
1927212,NS4A
1927212,NS3
701175,TRM1
701175,TRM2
701175,TRM3
1926972,NS5A
2197794,HMGCR
2197791,HMGCR
1797574,TPH2
1797574,TPH1
1782496,KPC-2
2039219,SLC18A2
2039343,NS4A
2039343,NS3
2197803,AGTR1
1540489,GHSR
2464682,ROCK2
2464682,ROCK1
2197918,gyrB
2197918,gyrA
2197737,pol
2335516,SSTR5
2335516,SSTR2
2335516,SSTR4
2335516,SSTR1
2335516,SSTR3
1380095,pol
178290,GLA
1381806,IL2RA
1381722,EDNRB
1381892,IGHE
1381706,CD33
1381763,CSF1R
1382117,FOLH1
1381996,FOLH1
1382118,FOLH1
1381993,FOLH1
1380428,S
1381782,CCR5
1381781,CCR5
1382042,FLT4
1381796,IGF1R
1382047,IL1R1
1381768,FLT3
2039249,GCGR
1927038,KLKB1
1381697,KDR
1381723,FGB
1380551,KLK3
1592361,CXCR4
1927041,FOLR1
1381948,CD22
1380623,CD22
1381083,CD22
1763547,CD22
1381794,CD22
1381766,IL2RB
1382050,IL2RB
1121917,MST1R
2335819,FGFR3
1626786,PCSK9
1121940,IFNA6
1121940,IFNA8
1121940,IFNA5
1121940,IFNA10
1121940,IFNA2
1121940,IFNA1
1121940,IFNA13
1121940,IFNA7
1121940,IFNA21
1121940,IFNA16
1121940,IFNA14
1121940,IFNA17
1121940,IFNA4
1381356,ICAM1
1121931,FN1
1381969,FN1
1381853,FN1
1382030,TNFRSF1A
1381886,env
1381883,env
1381885,env
1381936,ITGB2
1382073,ITGAV
2039199,CCR2
1381148,FAP
1381838,EPHA3
1121960,NRP1
1381690,CD28
1381744,pagA
1381743,pagA
1121907,TNFRSF10B
1381687,TNFRSF10B
1927166,MAG
2039375,ERBB3
1381841,ERBB3
1382044,IL18
1381966,NGF
1381967,NGF
1381917,CD40
1381949,LTBR
1381985,PGF
1381899,IL1B
1382055,IL6
2335703,IL6
1381880,HAMP
1381953,CSF1
1381952,CSF1
1381971,TNFRSF4
1381974,CDH3
1381695,TNFRSF8
1382076,C5
1382007,F
1382006,F
1381919,CD44
1381728,CD44
1380679,CD44
1381926,SELE
1382033,TSG101
1381812,CD3E
2096355,MS4A1
1382105,MS4A1
1381788,MS4A1
1381791,MS4A1
1381877,HBEGF
1382062,ITGA5
1926841,CD19
1381777,CD19
1381778,CD19
1381909,IL17A
1381910,IL17A
1381704,CD3E
1381704,CD3G
1381704,CD3D
1381874,CD3E
1381874,CD3G
1381874,CD3D
1381791,CD3E
1381791,CD3G
1381791,CD3D
1927221,MUC16
1927110,NOTCH1
2096394,IL6R
1380937,tcdA
1380740,TRAV29DV5
1380740,TRAC
1380740,TRBV7-9
1380740,TRGV3
1927165,PDGFRB
1763550,NOTCH3
1763550,NOTCH2
1380940,MSTN
1381962,MSTN
1926840,MSTN
1927223,MSTN
1381904,IL13
1381738,ANGPT2
1381050,BSG
1381704,EPCAM
1381705,EPCAM
1382075,MUC1
1381805,MUC1
1380858,MUC1
1380669,MUC1
1381724,MUC1
1381800,MUC1
1121904,CD6
1381956,MSLN
1381721,MSLN
1382069,MSLN
1381750,CD276
1927222,CD276
1592357,CD37
1381708,CD37
1926772,CEACAM5
1381084,CEACAM5
1381931,CEACAM5
1380519,CEACAM5
1381810,CEACAM5
1381812,CEACAM5
1381809,CEACAM5
1381056,CD5
1121902,SDC1
1381932,CD70
1381825,DLL4
1380973,GPNMB
1381733,GPA33
1381875,GPA33
1763551,NECTIN4
1381889,ICOS
1381870,CSF2
2039296,CSF2
2096357,STEAP1
1381988,PSCA
1382104,CXCL10
1381767,IL3RA
1381874,PMEL
1381868,TNFRSF18
1381404,RHD
1381749,PDCD1LG2
1380673,IFNA1
1380673,IFNA13
1382014,SLC44A4
1382040,TNFSF12
1382038,TNFSF12
1382015,CRIPTO
1381803,MFGE8
1380306,CR1
1381935,TFRC
1381935,TFR2
1381976,pcrV
1121932,G
1121892,G
1380146,gB
1381147,gH
1381814,COL4A4
1381390,RPSA
1381390,RPS27
1381390,RPS6
1381390,RPS2
1381390,RPS3
1381390,RPS3A
1381390,RPS4X
1381390,RPS4Y1
1381390,RPS5
1381390,RPS7
1381390,RPS8
1381390,RPS9
1381390,RPS10
1381390,RPS11
1381390,RPS12
1381390,RPS13
1381390,RPS14
1381390,RPS15
1381390,RPS15A
1381390,RPS16
1381390,RPS17
1381390,RPS18
1381390,RPS19
1381390,RPS20
1381390,RPS21
1381390,RPS23
1381390,RPS24
1381390,RPS25
1381390,RPS26
1381390,RPS27A
1381390,RPS28
1381390,RPS29
1381390,FAU
1381390,RPL3
1381390,RPL4
1381390,RPL5
1381390,RPL6
1381390,RPL7
1381390,RPL7A
1381390,RPL8
1381390,RPL9
1381390,RPL9P7
1381390,RPL9P8
1381390,RPL9P9
1381390,RPL10
1381390,RPL10A
1381390,RPL11
1381390,RPL12
1381390,RPL13
1381390,RPL13A
1381390,RPL14
1381390,RPL15
1381390,RPL17
1381390,RPL18
1381390,RPL18A
1381390,RPL19
1381390,RPL21
1381390,RPL22
1381390,RPL23
1381390,RPL23A
1381390,RPL24
1381390,RPL26
1381390,RPL27
1381390,RPL27A
1381390,RPL28
1381390,RPL29
1381390,RPL30
1381390,RPL31
1381390,RPL32
1381390,RPL34
1381390,RPL35
1381390,RPL35A
1381390,RPL36
1381390,RPL36A
1381390,RPL37
1381390,RPL37A
1381390,RPL38
1381390,RPL39
1381390,RPL41
1381390,RPLP0
1381390,RPLP1
1382008,F
1381367,F
1380518,HLA-DRB3
1380518,HLA-DRB5
1380518,HLA-DRB1
1380518,HLA-DRB4
336913,TOP2A
1926917,PIK3CD
1377908,parC
1377908,parE
2197918,parC
2197918,parE
674650,rpsB
674650,rplD
674650,rpsA
674650,rpsJ
674650,rpsK
674650,rpsL
674650,rpsM
674650,rpsN
674650,rpsO
674650,rpsP
674650,rpsQ
674650,rpsR
674650,rpsS
674650,rpsT
674650,rpsU
674650,rpsC
674650,rpsD
674650,rpsE
674650,rpsF
674650,rpsG
674650,rpsH
674650,rpsI
674650,rplJ
674650,rplK
674650,rplM
674650,rplN
674650,rplO
674650,rplP
674650,rplQ
674650,rplR
674650,rplS
674650,rplA
674650,rplT
674650,rplU
674650,rplV
674650,rplW
674650,rplX
674650,rplY
674650,rpmA
674650,rpmB
674650,rpmC
674650,rplB
674650,rpmD
674650,ykgM
674650,rpmE
674650,rpmF
674650,rpmG
674650,rpmH
674650,rpmI
674650,ykgO
674650,rpmJ
674650,rplC
674650,rplE
674650,rplF
674650,rplL
2197611,rpsB
2197611,rplD
2197611,rpsA
2197611,rpsJ
2197611,rpsK
2197611,rpsL
2197611,rpsM
2197611,rpsN
2197611,rpsO
2197611,rpsP
2197611,rpsQ
2197611,rpsR
2197611,rpsS
2197611,rpsT
2197611,rpsU
2197611,rpsC
2197611,rpsD
2197611,rpsE
2197611,rpsF
2197611,rpsG
2197611,rpsH
2197611,rpsI
2197611,rplJ
2197611,rplK
2197611,rplM
2197611,rplN
2197611,rplO
2197611,rplP
2197611,rplQ
2197611,rplR
2197611,rplS
2197611,rplA
2197611,rplT
2197611,rplU
2197611,rplV
2197611,rplW
2197611,rplX
2197611,rplY
2197611,rpmA
2197611,rpmB
2197611,rpmC
2197611,rplB
2197611,rpmD
2197611,ykgM
2197611,rpmE
2197611,rpmF
2197611,rpmG
2197611,rpmH
2197611,rpmI
2197611,ykgO
2197611,rpmJ
2197611,rplC
2197611,rplE
2197611,rplF
2197611,rplL
1519923,AKT2
1519923,AKT3
1519923,AKT1
2197785,MET
2197785,MST1R
2197785,FLT1
2197785,FLT4
2197785,KDR
2197785,TEK
1525993,MTOR
441579,SLC5A2
448872,HCN4
1153672,HRH2
27611,GABRA1
27611,GABRB2
27611,GABRG2
27611,GABRB3
27611,GABRA4
27611,GABRG3
27611,GABRQ
27611,GABRA3
27611,GABRP
27611,GABRD
27611,GABRG1
27611,GABRB1
27611,GABRE
27611,GABRA2
27611,GABRA5
27611,GABRA6
160056,BHMT
160056,BHMT2
282661,KCNQ1
282661,KCND3
282661,KCNH2
282661,KCNA2
282661,KCNA1
282661,KCNQ2
282661,KCNQ3
282661,KCNA7
282661,KCNQ5
282661,KCNQ4
282661,KCNH1
282661,KCNA4
282661,KCNA5
282661,KCNA3
282661,KCNA6
282661,KCNC1
282661,KCND2
282661,KCNB2
282661,KCNC4
282661,KCNC3
282661,KCNB1
282661,KCNA10
282661,KCNV1
282661,KCNH5
282661,KCNG3
282661,KCNG4
282661,KCNV2
282661,KCNS1
282661,KCNH8
282661,KCNC2
282661,KCNS3
282661,KCNH6
282661,KCNF1
282661,KCNH7
282661,KCND1
282661,KCNG1
282661,KCNG2
282661,KCNH3
282661,KCNS2
282661,KCNH4
43261,DPEP1
1763573,KCNQ1
