NCT_ID,Disease,y,p,p_adj,is_offmech
NCT02004899,"Anesthetic, Sedative or Analgesic Complications in Labor or Delivery",0,0.5102986698481797,0.5102986698481797,0
NCT01808612,Major Depressive Disorder,1,0.3375472650555536,0.3375472650555536,0
NCT01808651,Major Depressive Disorder,0,0.07367470495877196,0.07367470495877196,0
NCT01622569,nasal polyps,0,0.3435799037650081,0.3435799037650081,0
NCT01623310,chronic rhinosinusitis with nasal polyps,0,0.00300245839569346,0.00300245839569346,0
NCT01623323,chronic rhinosinusitis with nasal polyps,0,0.0008191623722034981,0.0008191623722034981,0
NCT01624662,nasal polyps,0,0.35033654464021435,0.35033654464021435,0
NCT03359057,contraception,0,0.019642013837612396,0.019642013837612396,0
NCT01870024,Status Epilepticus; Epilepsy,0,0.09574313222194958,0.09574313222194958,0
NCT01942135,Metastatic Breast Cancer,0,0.07538259305283279,0.07538259305283279,0
NCT01774721,NSCLC,0,0.4646870904045004,0.4646870904045004,0
NCT01850303,Lung Cancer,1,0.5348561727498018,0.5348561727498018,0
NCT01769378,Type 2 Diabetes,0,0.011297781790779138,0.011297781790779138,0
NCT03088670,"Diabetes Mellitus, Type 2",0,0.0006151270321840709,0.0006151270321840709,0
NCT01811459,Delirium,0,0.45771010156612046,0.45771010156612046,0
NCT01862302,Postoperative Confusion,0,0.38579224054058303,0.38579224054058303,0
NCT02714543,Oral SubMucous Fibrosis,0,0.13929318741360697,0.13929318741360697,0
NCT01949805,Polycythemia Vera,0,0.12947844597690322,0.12947844597690322,0
NCT01722487,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,0,0.0030212479007217983,0.0030212479007217983,0
NCT01724346,Chronic Lymphocytic Leukemia,0,0.015929438302737898,0.015929438302737898,0
NCT01776840,Cell Lymphoma,0,0.8590685867374187,0.8590685867374187,0
NCT01855750,Cell Lymphoma,1,0.7368337349368412,0.7368337349368412,0
NCT01973387,Refractory Chronic Leukemia,0,0.420472001446116,0.420472001446116,0
NCT01606319,Asthma; Wheezing,0,0.024172762507932388,0.5,1
NCT01755728,PDA,0,0.44773933134451627,0.44773933134451627,0
NCT01861535,cervical intraepithelial neoplasia,0,0.23045453527541224,0.23045453527541224,0
NCT02120898,actinic keratosis,0,0.0037640486470810657,0.0037640486470810657,0
NCT01778062,COPD,0,0.07570314481006363,0.07570314481006363,0
NCT01705145,cystic fibrosis,0,0.06282723377770537,0.06282723377770537,0
NCT01707290,cystic fibrosis,0,0.05827750681008973,0.05827750681008973,0
NCT01807923,cystic fibrosis,0,0.0904403400427343,0.0904403400427343,0
NCT01807949,cystic fibrosis,0,0.08666826528994256,0.08666826528994256,0
NCT01897233,cystic fibrosis,0,0.05374485252427451,0.05374485252427451,0
NCT01931839,cystic fibrosis,0,0.11784021221418708,0.11784021221418708,0
NCT01946412,cystic fibrosis,0,0.03992415334329058,0.03992415334329058,0
NCT06310850,Epidural Catheterization; Thoracic; Procedural Pain,0,0.21451277813015762,0.21451277813015762,0
NCT01832038,epilepsy,0,0.003997492308192927,0.003997492308192927,0
NCT01921205,epilepsy,0,0.15037604534479684,0.15037604534479684,0
NCT01939561,Dystrophia Myotonica Type 1; Myotonia Congenita; Paramyotonia Congenita; Hyperkalemic Periodic Paralysis; Potassium-Aggravated Myotonia,0,0.3999684948291161,0.3999684948291161,0
NCT01865110,Mantle Cell Lymphoma,0,0.3821401735981212,0.3821401735981212,0
NCT01938001,Follicular Lymphoma,0,0.0041485126077186445,0.0041485126077186445,0
NCT01761266,Hepatocellular Carcinoma,0,0.25688342984225626,0.25688342984225626,0
NCT01808131,gout,0,0.0017138042462189057,0.0017138042462189057,0
NCT01740427,Advanced Breast Cancer,0,0.44211200022399766,0.44211200022399766,0
NCT02304107,Infertility,0,0.0007710840334518389,0.0007710840334518389,0
NCT01392768,Epilepsy; Partial Seizures,0,0.55485281651035,0.55485281651035,0
NCT01954121,Epilepsy; Partial Seizures,0,0.1569064393864095,0.1569064393864095,0
NCT01944098,Postoperative Pain,0,0.012540242926633352,0.012540242926633352,0
NCT01734785,Type 2 Diabetes,0,0.001325963870187416,0.001325963870187416,0
NCT02376075,Arterial Hypertension; Albuminuria,0,0.5742795365689656,0.5742795365689656,0
NCT01827293,Peripheral Vertigo.,0,0.020487804101194943,0.020487804101194943,0
NCT01805453,Newly-diagnosed Glioblastoma,1,0.46483354388156606,0.46483354388156606,0
NCT01475643,cataract,0,0.006673988136900372,0.006673988136900372,0
NCT01779271,Fever,0,0.0012321695306972223,0.0012321695306972223,0
NCT01993875,chronic idiopathic constipation,1,0.007944143726654643,0.007944143726654643,0
NCT02042183,functional constipation,1,0.8438128360275794,0.8438128360275794,0
NCT01897233,cystic fibrosis,0,0.03902214161919222,0.03902214161919222,0
NCT01841762,Pulmonary Arterial Hypertension,0,0.09046968761211498,0.09046968761211498,0
NCT01916252,Multiple Myeloma,0,0.022589156154316854,0.022589156154316854,0
NCT01677923,Obesity,0,0.006944600367883821,0.006944600367883821,0
NCT01697566,Endometrial Cancer,0,0.886133365208907,0.886133365208907,0
NCT01779375,Prediabetes; Type 2 Diabetes,1,0.054567246732262965,0.054567246732262965,0
NCT01787396,Type 2 Diabetes Mellitus,0,0.007625334206272887,0.007625334206272887,0
NCT01808690,Type 1 Diabetes,0,0.5756923938405902,0.5756923938405902,0
NCT01825798,Overweight; Autism Spectrum Disorder,0,0.7257832684223097,0.7257832684223097,0
NCT02033889,Type 2 Diabetes Mellitus,0,0.005194794995418301,0.005194794995418301,0
NCT02514629,Hypogonadism; Obesity,0,0.7478126410217734,0.7478126410217734,0
NCT02773927,Metabolic Syndrome,0,0.39960426537082594,0.39960426537082594,0
NCT02778776,Metabolic Syndrome,0,0.40096541956162046,0.40096541956162046,0
NCT01958476,neonatal abstinence syndrome,0,0.0659092011946798,0.0659092011946798,0
NCT01594333,Cardiovascular Disease,1,0.40421867397993594,0.40421867397993594,0
NCT01829295,Uveitis,0,0.016341361279827556,0.016341361279827556,0
NCT01884623,Neck Cancer,0,0.0007075873115472987,0.0007075873115472987,0
NCT02902861,Psoriasis Vulgaris,0,0.277922846591359,0.277922846591359,0
NCT01579539,Thyroid-associated Ophthalmopathy; Dry Eye Syndrome,0,0.4549623960585422,0.4549623960585422,0
NCT01972841,Urinary Bladder Overactive; Urinary Bladder Diseases\Urologic Diseases; Overactive Bladder; Urgency Incontinence,0,0.4823479460958854,0.4823479460958854,0
NCT02476175,Overactive Bladder; Urinary Incontinence,0,0.2911348173110881,0.2911348173110881,0
NCT02061657,uterine fibroids,0,0.0026680307020046897,0.0026680307020046897,0
NCT01969838,Primary Myelofibrosis; Post-Polycythemia Vera Myelofibrosis; Post-Essential Thrombocythemia Myelofibrosis,0,0.658408600844918,0.658408600844918,0
NCT02494505,Chronic Inflammatory Demyelinating Polyradiculopathy,0,0.6383278412485701,0.6383278412485701,0
NCT01829295,Uveitis,0,0.03549993481177184,0.03549993481177184,0
NCT01856712,Alcohol Dependence,0,0.21733764308829678,0.21733764308829678,0
NCT05170061,Hypertension,0,0.006261218802058123,0.006261218802058123,0
NCT01743989,Philadelphia Chromosome Positive (PH+) Chronic Myelogenous Leukemia in Chronic Phase (CML-CP),0,0.6125581308635955,0.6125581308635955,0
NCT01979952,Idiopathic Pulmonary Fibrosis,0,0.0046016203930603645,0.0046016203930603645,0
NCT01610245,Influenza,0,0.23104132741181843,0.23104132741181843,0
NCT01924533,Advanced Gastric Cancer,0,0.004786082666343764,0.004786082666343764,0
NCT01755156,Type 2 Diabetes Mellitus,0,0.0029196496712144827,0.0029196496712144827,0
NCT01814748,Type 2 Diabetes Mellitus,1,0.005406444169010314,0.005406444169010314,0
NCT01841697,Type 2 Diabetes Mellitus,0,0.0015130944567152463,0.0015130944567152463,0
NCT01661101,Myocardial Injury After Noncardiac Surgery (MINS),0,0.674373157427279,0.674373157427279,0
NCT01855256,hyperhidrosis,0,0.44325747946733934,0.44325747946733934,0
NCT02538302,nocturnal enuresis,0,0.5402782776734176,0.5402782776734176,0
NCT02047734,Multiple Sclerosis,0,0.09177940949212567,0.09177940949212567,0
NCT01763671,Advanced Lung Cancer,0,0.018827225561294954,0.018827225561294954,0
NCT01822314,Breast Cancer,0,0.11268631086179293,0.11268631086179293,0
NCT01839773,Gastric Cancer,0,0.0008661383125063083,0.0008661383125063083,0
NCT01901146,Breast Cancer,0,0.36841826616011814,0.36841826616011814,0
NCT01940497,Breast Cancer,0,0.46268600758806205,0.46268600758806205,0
NCT01966003,Lung Cancer,0,0.46752612385096465,0.46752612385096465,0
NCT02019277,Metastatic Breast Cancer,0,0.009139680558084593,0.009139680558084593,0
NCT02835586,Critical Ischemia,0,0.4510127417379611,0.4510127417379611,0
NCT01776424,Prevention & Control,0,0.5714225997901627,0.5714225997901627,0
NCT01790659,cutaneous Leishmaniasis,0,0.6312423268401004,0.6312423268401004,0
NCT01850303,Lung Cancer,1,0.6419426269393421,0.6419426269393421,0
NCT02222376,diabetic foot ulcer,0,0.01402658148853741,0.01402658148853741,0
NCT01800045,narcolepsy,0,0.34045692339542694,0.34045692339542694,0
NCT01767714,Non-Hodgkin's Lymphoma,0,0.007701242682734836,0.007701242682734836,0
NCT01734928,Multiple Myeloma,0,0.0020539065637816788,0.0020539065637816788,0
NCT01560780,Coronary Artery Bypass,1,0.6230404823388269,0.6230404823388269,0
NCT01641510,Acute Coronary Syndromes,0,0.0016242890535330793,0.0016242890535330793,0
NCT01853072,Non-Proliferative Diabetic Retinopathy; Cataract,0,0.36620850685194684,0.36620850685194684,0
NCT01872611,Non-Proliferative Diabetic Retinopathy; Cataract,0,0.36620850685194684,0.36620850685194684,0
NCT01924286,Immune Reconstitution Inflammatory Syndrome; HIV; Tuberculosis,0,0.5325481922353443,0.5325481922353443,0
NCT01942668,Menopause,0,0.005851237282339728,0.005851237282339728,0
NCT01827293,Peripheral Vertigo.,0,0.017994404729219638,0.017994404729219638,0
NCT01811459,Delirium,0,0.5644325921454703,0.5644325921454703,0
NCT02135107,PPI Resistant Gastroesophageal Reflux Disease,0,0.5205512433869532,0.5205512433869532,0
NCT01754259,"Diabetes, Type I; Diabetes, Type II; Angina; Coronary Artery Disease",0,0.4138877191443826,0.4138877191443826,0
NCT01958021,Advanced Breast Cancer,0,0.7783515314775632,0.7783515314775632,0
NCT01431456,Venous Thromboembolism,0,0.013136180799526043,0.013136180799526043,0
NCT01877915,Heart Failure; Coronary Artery Disease,1,0.5052689906915836,0.5052689906915836,0
NCT02926170,Patients With Antiphospholipid Syndrome,1,0.38180549051280244,0.38180549051280244,0
NCT01973998,Chronic Obstructive Pulmonary Disease,1,0.10645996943032224,0.10645996943032224,0
NCT01887600,anemia of chronic kidney disease,0,0.11247893049599342,0.11247893049599342,0
NCT01999309,Schizophrenia; Schizoaffective Disorder; Schizophreniform Disorder; Psychosis NOS,1,0.6216990260996933,0.6216990260996933,0
NCT02030041,Dyslipidemias,0,0.27958736101470344,0.27958736101470344,0
NCT01652729,Type 2 Diabetes Mellitus,0,0.008559010588001636,0.008559010588001636,0
NCT01937598,Type 2 Diabetes,0,0.07029127441613642,0.07029127441613642,0
NCT02043054,Type 2 DIAbetes,0,0.3223104752344624,0.3223104752344624,0
NCT01848639,end-stage kidney disease,1,0.6408572649915988,0.6408572649915988,0
NCT01853553,autosomal dominant polycystic kidney disease,0,0.6238711696042731,0.6238711696042731,0
NCT01994889,transthyretin amyloid cardiomyopathy,0,0.3062276333110741,0.3062276333110741,0
NCT01914432,Hyperlipidemia; Hypertension,0,0.3093415917058978,0.3093415917058978,0
NCT01961336,infertility,0,0.027584187059512717,0.027584187059512717,0
NCT01805596,Coronary Artery Disease; Endothelial Function,0,0.011859191680711544,0.011859191680711544,0
NCT01961856,Platelet Reactivity,0,0.049794562710311255,0.049794562710311255,0
NCT02163954,Chronic Kidney Disease,0,0.2463602763076576,0.2463602763076576,0
NCT01882439,Psoriatic Arthritis,0,0.0027727995980813573,0.0027727995980813573,0
NCT01846611,Tube Cancer,0,0.056194166145414226,0.056194166145414226,0
NCT01721031,Indwelling Urinary Catheter; Male Patients; General Anesthesia,0,0.3510152649061271,0.3510152649061271,0
NCT01682083,positive Melanoma,0,0.02047265433928615,0.02047265433928615,0
NCT01658124,Gastrointestinal Bleeding,1,0.595303542854484,0.595303542854484,0
NCT01881568,Blood Loss,0,0.31872381771987757,0.31872381771987757,0
NCT02150720,Hip Fracture; Blood Loss,0,0.42157229842565097,0.42157229842565097,0
NCT01406080,photoaging,0,0.0030734859404209364,0.0030734859404209364,0
NCT02249767,acne,0,0.3558901367265062,0.3558901367265062,0
NCT02329600,oral lichen planus,0,0.22266545048786943,0.22266545048786943,0
NCT01756885,Smoking Among Cancer,0,0.3204530252958623,0.3204530252958623,0
NCT01689519,Metastatic Melanoma,0,0.10317164616838718,0.10317164616838718,0
NCT01844115,generalized anxiety disorder,0,0.22240654661279535,0.22240654661279535,0
NCT01878292,Major Depressive Disorder,0,0.3339085968903684,0.3339085968903684,0
NCT01871558,Type 2 Diabetes Mellitus (T2DM),0,0.3838424449326318,0.3838424449326318,0
NCT01802333,Acute Myeloid Leukemia,1,0.9757749385929783,0.9757749385929783,0
NCT01911780,Hypertension,0,0.00037412574992890077,0.00037412574992890077,0
NCT01929031,"Pain, Postoperative; Tooth Diseases",0,0.0731733177272022,0.0731733177272022,0
NCT01805596,Coronary Artery Disease; Endothelial Function,0,0.012683215474814335,0.012683215474814335,0
NCT01895777,Venous Thromboembolism,0,0.03966606863784884,0.03966606863784884,0
NCT01762761,purpura,0,0.16153230730976142,0.16153230730976142,0
NCT02949193,Diabetes,0,0.04938424527842038,0.04938424527842038,0
NCT01986361,acute pharyngitis,0,0.5658569980849032,0.5658569980849032,0
NCT01963208,drug-resistant focal epilepsy,1,0.7695226280573424,0.7695226280573424,0
NCT01929031,"Pain, Postoperative; Tooth Diseases",0,0.08868456800393391,0.08868456800393391,0
NCT01808144,gout,0,0.0018797934801602647,0.0018797934801602647,0
NCT01700959,Cancer Malignancies,0,0.3721247327487499,0.3721247327487499,0
NCT01871415,Type 2 Diabetes Mellitus,0,0.010300342365022964,0.010300342365022964,0
NCT01871649,Psoriatic Arthritis,0,0.0068804846363064096,0.0068804846363064096,0
NCT01995201,Rheumatoid Arthritis,0,0.0348327524623369,0.0348327524623369,0
NCT01974024,Dexamethasone-induced Hiccup in Chemotherapy,0,0.18905452382256388,0.18905452382256388,0
NCT02135510,solid tumor,0,0.3263450133625976,0.3263450133625976,0
NCT02468830,Overactive Bladder; Urinary Incontinence,0,0.2321078284889225,0.2321078284889225,0
NCT02086994,Pre-eclampsia,0,0.23702412846213736,0.23702412846213736,0
NCT01808573,Metastatic Breast Cancer,0,0.013811546337374211,0.013811546337374211,0
NCT01531114,Diabetes Mellitus,0,0.002797177767157296,0.002797177767157296,0
NCT01729871,Atrial Fibrillation,0,0.010240310550401062,0.010240310550401062,0
NCT01455870,Type 2 Diabetes,0,0.014196442453375924,0.014196442453375924,0
NCT01930188,Type 2 Diabetes,0,0.02385145817789256,0.02385145817789256,0
NCT01767519,overactive bladder,0,0.005102205621962895,0.005102205621962895,0
NCT01945775,Metastatic Breast Cancer,0,0.0035804441095924323,0.0035804441095924323,0
NCT01573442,breast cancer,0,0.026766831270858937,0.026766831270858937,0
NCT01531114,Diabetes Mellitus,0,0.004325763844212054,0.004325763844212054,0
NCT01964352,Chronic Obstructive Pulmonary Disease,0,0.08735352976566887,0.08735352976566887,0
NCT01969721,COPD,0,0.08629369407867274,0.08629369407867274,0
NCT02006732,Chronic Obstructive Pulmonary Disease,0,0.12036566401101545,0.12036566401101545,0
NCT01909453,Mutant Melanoma,0,0.13030598723608455,0.13030598723608455,0
NCT01517802,Metastatic Castration-resistant Prostate Cancer; Metastatic Breast Cancer,0,0.36912211043950266,0.36912211043950266,0
NCT01695135,Prostate Cancer,0,0.7255537535773458,0.7255537535773458,0
NCT01605136,erythropoietic protoporphyria,0,0.5918132080790864,0.5918132080790864,0
NCT01345682,Cell Cancer,0,0.03611942836136425,0.03611942836136425,0
NCT03238131,onchocerciasis,0,0.5101012473973259,0.5101012473973259,0
NCT01724528,Tumor Lysis Syndrome,0,0.39762981572615963,0.39762981572615963,0
NCT01987570,ankle sprain,0,0.010724968090510737,0.010724968090510737,0
NCT01521962,Diabetes Mellitus,0,0.0016205938542532261,0.0016205938542532261,0
NCT01395199,Thalassemia; Iron Overload,0,0.39391656910348083,0.39391656910348083,0
NCT01663233,Essential Hypertension,0,0.007341178616476101,0.007341178616476101,0
NCT01690299,psoriasis,0,0.29165960361218907,0.29165960361218907,0
NCT00764478,bipolar disorder,0,0.12523638359425315,0.12523638359425315,0
NCT01617187,Schizophrenia,0,0.28298651346868925,0.28298651346868925,0
NCT01617200,Schizophrenia,0,0.06449716401482333,0.06449716401482333,0
NCT01557400,Duchenne Muscular Dystrophy; Becker Muscular Dystrophy; Dystrophinopathy,0,0.3029481300361636,0.3029481300361636,0
NCT01543555,Myocardial Infarction; Peripheral Vascular Disease; Aortic Aneurism,0,0.4687860716102773,0.4687860716102773,0
NCT01820767,Chronic Kidney Disease,0,0.18092957477672975,0.18092957477672975,0
NCT02355704,Renal Insufficiency,0,0.12575988168123325,0.12575988168123325,0
NCT01727193,Myasthenia Gravis,0,0.009832901091213006,0.009832901091213006,0
NCT01738282,alcohol dependence,1,0.8036843587531983,0.8036843587531983,0
NCT01710358,Rheumatoid Arthritis,0,0.01206026109867695,0.01206026109867695,0
NCT01711359,Rheumatoid Arthritis,0,0.013175340328006968,0.013175340328006968,0
NCT01721057,Rheumatoid Arthritis,0,0.017768104503196047,0.017768104503196047,0
NCT01583218,venous thromboembolism,0,0.09983420945629112,0.09983420945629112,0
NCT01516424,Schizophrenia,0,0.22562976903807747,0.22562976903807747,0
NCT01668797,schizophrenia,0,0.24087015175364254,0.24087015175364254,0
NCT01727726,Major Depressive Disorder,0,0.2892090528282915,0.2892090528282915,0
NCT01653262,epilepsy,0,0.20017630447645834,0.20017630447645834,0
NCT01728077,epilepsy,0,0.06027753179156671,0.06027753179156671,0
NCT01939314,Headache,0,0.0057021256454543815,0.0057021256454543815,0
NCT01633944,Low back pain,0,0.007157577277442458,0.007157577277442458,0
NCT01675167,Low back pain,0,0.006698901882477947,0.006698901882477947,0
NCT01535859,Prevention of Ovarian Hyperstimulation Syndrome,0,0.5848531185359225,0.5848531185359225,0
NCT01718873,Metastatic Colorectal Cancer,0,0.5870175701495575,0.5870175701495575,0
NCT01804790,Advanced Rectal Cancer,0,0.15840728226552508,0.15840728226552508,0
NCT01715805,Major Depressive Disorder,1,0.15270634778216569,0.15270634778216569,0
NCT01543685,Other Acute Postoperative Pain,0,0.45280728612877635,0.45280728612877635,0
NCT01559012,hyperemesis gravidarum,0,0.5441738604579163,0.5441738604579163,0
NCT01543932,Coronary Artery Disease,0,0.0014212390639647466,0.0014212390639647466,0
NCT01626534,Acute Coronary Syndrome,0,0.06105939486457489,0.06105939486457489,0
NCT01790997,Acute Ischemic Stroke,0,0.17840048269210498,0.17840048269210498,0
NCT03021343,arrhythmia,0,0.2809914356687872,0.2809914356687872,0
